form_id,skill_slot,skill_id,skill_name_kr,skill_role,category,axis_primary,axis_secondary,delta_pattern,base_power,pp,affected_axis_count,purity_level,mechanic_link,mechanic_params,route_function,upgrade_rule,temperature_delta,brightness_delta,smell_delta,humidity_delta,sound_delta,design_note
shadow_cat_d1_1,3,shadow_cat_d1_1__s3,그림자 빠져나감 운용,mechanic_core,hybrid,brightness,sound,check,3,3,2,2,shadow_escape,"[2, 2]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,-3,0,0,-2,불필요한 축 일부 제거 / 그림자 빠져나감 메커닉 반영
shadow_cat_d2_0,1,shadow_cat_d2_0__s1,빛 절삭,capture_core,stimulate,brightness,,lower,5,4,1,3,,,current_capture,main axis focus strengthens as the form devolves,0,-5,0,0,0,핵심축만 남긴 정제형 / 현재 포획 핵심축 대응
shadow_cat_d2_0,2,shadow_cat_d2_0__s2,울림 유도,route_bridge,hybrid,sound,,lower,1,3,1,3,,,next_unlock,bridge axis remains but side noise is pruned each stage,0,0,0,0,-1,핵심축만 남긴 정제형 / 다음 루트 연결축 준비
shadow_cat_d2_0,3,shadow_cat_d2_0__s3,그림자 빠져나감 운용,mechanic_core,hybrid,brightness,,check,3,2,1,3,shadow_escape,"[3, 2]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,-3,0,0,0,핵심축만 남긴 정제형 / 그림자 빠져나감 메커닉 반영
shadow_cat_d2_1,1,shadow_cat_d2_1__s1,빛 절삭,capture_core,stimulate,brightness,,lower,5,4,1,3,,,current_capture,main axis focus strengthens as the form devolves,0,-5,0,0,0,핵심축만 남긴 정제형 / 현재 포획 핵심축 대응
shadow_cat_d2_1,2,shadow_cat_d2_1__s2,울림 유도,route_bridge,hybrid,sound,,lower,1,3,1,3,,,next_unlock,bridge axis remains but side noise is pruned each stage,0,0,0,0,-1,핵심축만 남긴 정제형 / 다음 루트 연결축 준비
shadow_cat_d2_1,3,shadow_cat_d2_1__s3,그림자 빠져나감 운용,mechanic_core,hybrid,brightness,,check,3,2,1,3,shadow_escape,"[3, 2]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,-3,0,0,0,핵심축만 남긴 정제형 / 그림자 빠져나감 메커닉 반영
shadow_cat_d2_2,1,shadow_cat_d2_2__s1,빛 절삭,capture_core,stimulate,brightness,,lower,5,4,1,3,,,current_capture,main axis focus strengthens as the form devolves,0,-5,0,0,0,핵심축만 남긴 정제형 / 현재 포획 핵심축 대응
shadow_cat_d2_2,2,shadow_cat_d2_2__s2,울림 유도,route_bridge,hybrid,sound,,lower,1,3,1,3,,,next_unlock,bridge axis remains but side noise is pruned each stage,0,0,0,0,-1,핵심축만 남긴 정제형 / 다음 루트 연결축 준비
shadow_cat_d2_2,3,shadow_cat_d2_2__s3,그림자 빠져나감 운용,mechanic_core,hybrid,brightness,,check,3,2,1,3,shadow_escape,"[3, 2]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,-3,0,0,0,핵심축만 남긴 정제형 / 그림자 빠져나감 메커닉 반영
shadow_cat_d2_3,1,shadow_cat_d2_3__s1,빛 절삭,capture_core,stimulate,brightness,,lower,5,4,1,3,,,current_capture,main axis focus strengthens as the form devolves,0,-5,0,0,0,핵심축만 남긴 정제형 / 현재 포획 핵심축 대응
shadow_cat_d2_3,2,shadow_cat_d2_3__s2,울림 유도,route_bridge,hybrid,sound,,lower,1,3,1,3,,,next_unlock,bridge axis remains but side noise is pruned each stage,0,0,0,0,-1,핵심축만 남긴 정제형 / 다음 루트 연결축 준비
shadow_cat_d2_3,3,shadow_cat_d2_3__s3,그림자 빠져나감 운용,mechanic_core,hybrid,brightness,,check,3,2,1,3,shadow_escape,"[3, 2]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,-3,0,0,0,핵심축만 남긴 정제형 / 그림자 빠져나감 메커닉 반영
coral_seahorse,1,coral_seahorse__s1,습기 정제,capture_core,stimulate,humidity,brightness|smell|sound,raise,3,5,4,1,,,current_capture,main axis focus strengthens as the form devolves,0,1,-1,3,-1,거친 다축형 / 현재 포획 핵심축 대응
coral_seahorse,2,coral_seahorse__s2,빛 유도,route_bridge,hybrid,brightness,sound|smell,convert,1,4,3,1,,,next_unlock,bridge axis remains but side noise is pruned each stage,0,-1,1,0,1,거친 다축형 / 다음 루트 연결축 준비
coral_seahorse,3,coral_seahorse__s3,조류 리듬 운용,mechanic_core,hybrid,humidity,brightness,check,3,3,2,1,tidal_rhythm,"[3, 1]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,1,0,2,0,거친 다축형 / 조류 리듬 메커닉 반영
coral_seahorse_d1_0,1,coral_seahorse_d1_0__s1,습기 정제,capture_core,stimulate,humidity,brightness|smell,raise,5,4,3,2,,,current_capture,main axis focus strengthens as the form devolves,0,2,-2,5,0,불필요한 축 일부 제거 / 현재 포획 핵심축 대응
coral_seahorse_d1_0,2,coral_seahorse_d1_0__s2,빛 유도,route_bridge,hybrid,brightness,smell,convert,1,4,2,2,,,next_unlock,bridge axis remains but side noise is pruned each stage,0,-1,1,0,0,불필요한 축 일부 제거 / 다음 루트 연결축 준비
coral_seahorse_d1_0,3,coral_seahorse_d1_0__s3,조류 리듬 운용,mechanic_core,hybrid,humidity,brightness,check,3,3,2,2,tidal_rhythm,"[2, 1]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,1,0,3,0,불필요한 축 일부 제거 / 조류 리듬 메커닉 반영
coral_seahorse_d1_1,1,coral_seahorse_d1_1__s1,습기 정제,capture_core,stimulate,humidity,brightness|smell,raise,5,4,3,2,,,current_capture,main axis focus strengthens as the form devolves,0,2,-2,5,0,불필요한 축 일부 제거 / 현재 포획 핵심축 대응
coral_seahorse_d1_1,2,coral_seahorse_d1_1__s2,빛 유도,route_bridge,hybrid,brightness,smell,convert,1,4,2,2,,,next_unlock,bridge axis remains but side noise is pruned each stage,0,-1,1,0,0,불필요한 축 일부 제거 / 다음 루트 연결축 준비
coral_seahorse_d1_1,3,coral_seahorse_d1_1__s3,조류 리듬 운용,mechanic_core,hybrid,humidity,brightness,check,3,3,2,2,tidal_rhythm,"[2, 1]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,1,0,3,0,불필요한 축 일부 제거 / 조류 리듬 메커닉 반영
coral_seahorse_d2_0,1,coral_seahorse_d2_0__s1,습기 정제,capture_core,stimulate,humidity,,raise,5,4,1,3,,,current_capture,main axis focus strengthens as the form devolves,0,0,0,5,0,핵심축만 남긴 정제형 / 현재 포획 핵심축 대응
coral_seahorse_d2_0,2,coral_seahorse_d2_0__s2,빛 유도,route_bridge,hybrid,brightness,,raise,1,3,1,3,,,next_unlock,bridge axis remains but side noise is pruned each stage,0,-1,0,0,0,핵심축만 남긴 정제형 / 다음 루트 연결축 준비
coral_seahorse_d2_0,3,coral_seahorse_d2_0__s3,조류 리듬 운용,mechanic_core,hybrid,humidity,,check,3,2,1,3,tidal_rhythm,"[2, 2]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,0,0,3,0,핵심축만 남긴 정제형 / 조류 리듬 메커닉 반영
coral_seahorse_d2_1,1,coral_seahorse_d2_1__s1,습기 정제,capture_core,stimulate,humidity,,raise,5,4,1,3,,,current_capture,main axis focus strengthens as the form devolves,0,0,0,5,0,핵심축만 남긴 정제형 / 현재 포획 핵심축 대응
coral_seahorse_d2_1,2,coral_seahorse_d2_1__s2,빛 유도,route_bridge,hybrid,brightness,,raise,1,3,1,3,,,next_unlock,bridge axis remains but side noise is pruned each stage,0,-1,0,0,0,핵심축만 남긴 정제형 / 다음 루트 연결축 준비
coral_seahorse_d2_1,3,coral_seahorse_d2_1__s3,조류 리듬 운용,mechanic_core,hybrid,humidity,,check,3,2,1,3,tidal_rhythm,"[2, 2]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,0,0,3,0,핵심축만 남긴 정제형 / 조류 리듬 메커닉 반영
coral_seahorse_d2_2,1,coral_seahorse_d2_2__s1,습기 정제,capture_core,stimulate,humidity,,raise,5,4,1,3,,,current_capture,main axis focus strengthens as the form devolves,0,0,0,5,0,핵심축만 남긴 정제형 / 현재 포획 핵심축 대응
coral_seahorse_d2_2,2,coral_seahorse_d2_2__s2,빛 유도,route_bridge,hybrid,brightness,,raise,1,3,1,3,,,next_unlock,bridge axis remains but side noise is pruned each stage,0,-1,0,0,0,핵심축만 남긴 정제형 / 다음 루트 연결축 준비
coral_seahorse_d2_2,3,coral_seahorse_d2_2__s3,조류 리듬 운용,mechanic_core,hybrid,humidity,,check,3,2,1,3,tidal_rhythm,"[2, 2]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,0,0,3,0,핵심축만 남긴 정제형 / 조류 리듬 메커닉 반영
coral_seahorse_d2_3,1,coral_seahorse_d2_3__s1,습기 정제,capture_core,stimulate,humidity,,raise,5,4,1,3,,,current_capture,main axis focus strengthens as the form devolves,0,0,0,5,0,핵심축만 남긴 정제형 / 현재 포획 핵심축 대응
coral_seahorse_d2_3,2,coral_seahorse_d2_3__s2,빛 유도,route_bridge,hybrid,brightness,,raise,1,3,1,3,,,next_unlock,bridge axis remains but side noise is pruned each stage,0,-1,0,0,0,핵심축만 남긴 정제형 / 다음 루트 연결축 준비
coral_seahorse_d2_3,3,coral_seahorse_d2_3__s3,조류 리듬 운용,mechanic_core,hybrid,humidity,,check,3,2,1,3,tidal_rhythm,"[2, 2]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,0,0,3,0,핵심축만 남긴 정제형 / 조류 리듬 메커닉 반영
wind_serpent,1,wind_serpent__s1,울림 정제,capture_core,stimulate,sound,temperature|brightness|humidity,raise,3,5,4,1,,,current_capture,main axis focus strengthens as the form devolves,-1,1,0,-1,3,거친 다축형 / 현재 포획 핵심축 대응
wind_serpent,2,wind_serpent__s2,온기 유도,route_bridge,hybrid,temperature,smell|humidity,convert,1,4,3,1,,,next_unlock,bridge axis remains but side noise is pruned each stage,1,0,1,1,0,거친 다축형 / 다음 루트 연결축 준비
wind_serpent,3,wind_serpent__s3,초반 봉인 운용,mechanic_core,hybrid,sound,temperature,check,3,3,2,1,opening_lock,"[2, 3]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",-1,0,0,0,2,거친 다축형 / 초반 봉인 메커닉 반영
wind_serpent_d1_0,1,wind_serpent_d1_0__s1,울림 정제,capture_core,stimulate,sound,temperature|brightness,raise,5,4,3,2,,,current_capture,main axis focus strengthens as the form devolves,-2,2,0,0,5,불필요한 축 일부 제거 / 현재 포획 핵심축 대응
wind_serpent_d1_0,2,wind_serpent_d1_0__s2,온기 유도,route_bridge,hybrid,temperature,humidity,convert,2,4,2,2,,,next_unlock,bridge axis remains but side noise is pruned each stage,2,0,0,1,0,불필요한 축 일부 제거 / 다음 루트 연결축 준비
wind_serpent_d1_0,3,wind_serpent_d1_0__s3,초반 봉인 운용,mechanic_core,hybrid,sound,temperature,check,4,3,2,2,opening_lock,"[3, 4]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",-1,0,0,0,3,불필요한 축 일부 제거 / 초반 봉인 메커닉 반영
wind_serpent_d1_1,1,wind_serpent_d1_1__s1,울림 정제,capture_core,stimulate,sound,temperature|brightness,raise,5,4,3,2,,,current_capture,main axis focus strengthens as the form devolves,-2,2,0,0,5,불필요한 축 일부 제거 / 현재 포획 핵심축 대응
wind_serpent_d1_1,2,wind_serpent_d1_1__s2,온기 유도,route_bridge,hybrid,temperature,humidity,convert,2,4,2,2,,,next_unlock,bridge axis remains but side noise is pruned each stage,2,0,0,1,0,불필요한 축 일부 제거 / 다음 루트 연결축 준비
wind_serpent_d1_1,3,wind_serpent_d1_1__s3,초반 봉인 운용,mechanic_core,hybrid,sound,temperature,check,4,3,2,2,opening_lock,"[3, 4]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",-1,0,0,0,3,불필요한 축 일부 제거 / 초반 봉인 메커닉 반영
wind_serpent_d1_2,1,wind_serpent_d1_2__s1,울림 정제,capture_core,stimulate,sound,temperature|brightness,raise,5,4,3,2,,,current_capture,main axis focus strengthens as the form devolves,-2,2,0,0,5,불필요한 축 일부 제거 / 현재 포획 핵심축 대응
wind_serpent_d1_2,2,wind_serpent_d1_2__s2,온기 유도,route_bridge,hybrid,temperature,humidity,convert,2,4,2,2,,,next_unlock,bridge axis remains but side noise is pruned each stage,2,0,0,1,0,불필요한 축 일부 제거 / 다음 루트 연결축 준비
wind_serpent_d1_2,3,wind_serpent_d1_2__s3,초반 봉인 운용,mechanic_core,hybrid,sound,temperature,check,4,3,2,2,opening_lock,"[3, 4]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",-1,0,0,0,3,불필요한 축 일부 제거 / 초반 봉인 메커닉 반영
wind_serpent_d2_0,1,wind_serpent_d2_0__s1,울림 정제,capture_core,stimulate,sound,,raise,5,4,1,3,,,current_capture,main axis focus strengthens as the form devolves,0,0,0,0,5,핵심축만 남긴 정제형 / 현재 포획 핵심축 대응
wind_serpent_d2_0,2,wind_serpent_d2_0__s2,온기 유도,route_bridge,hybrid,temperature,,lower,2,3,1,3,,,next_unlock,bridge axis remains but side noise is pruned each stage,2,0,0,0,0,핵심축만 남긴 정제형 / 다음 루트 연결축 준비
wind_serpent_d2_0,3,wind_serpent_d2_0__s3,초반 봉인 운용,mechanic_core,hybrid,sound,,check,5,2,1,3,opening_lock,"[4, 5]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,0,0,0,3,핵심축만 남긴 정제형 / 초반 봉인 메커닉 반영
wind_serpent_d2_1,1,wind_serpent_d2_1__s1,울림 정제,capture_core,stimulate,sound,,raise,5,4,1,3,,,current_capture,main axis focus strengthens as the form devolves,0,0,0,0,5,핵심축만 남긴 정제형 / 현재 포획 핵심축 대응
wind_serpent_d2_1,2,wind_serpent_d2_1__s2,온기 유도,route_bridge,hybrid,temperature,,lower,2,3,1,3,,,next_unlock,bridge axis remains but side noise is pruned each stage,2,0,0,0,0,핵심축만 남긴 정제형 / 다음 루트 연결축 준비
wind_serpent_d2_1,3,wind_serpent_d2_1__s3,초반 봉인 운용,mechanic_core,hybrid,sound,,check,5,2,1,3,opening_lock,"[4, 5]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,0,0,0,3,핵심축만 남긴 정제형 / 초반 봉인 메커닉 반영
wind_serpent_d2_2,1,wind_serpent_d2_2__s1,울림 정제,capture_core,stimulate,sound,,raise,5,4,1,3,,,current_capture,main axis focus strengthens as the form devolves,0,0,0,0,5,핵심축만 남긴 정제형 / 현재 포획 핵심축 대응
wind_serpent_d2_2,2,wind_serpent_d2_2__s2,온기 유도,route_bridge,hybrid,temperature,,lower,2,3,1,3,,,next_unlock,bridge axis remains but side noise is pruned each stage,2,0,0,0,0,핵심축만 남긴 정제형 / 다음 루트 연결축 준비
wind_serpent_d2_2,3,wind_serpent_d2_2__s3,초반 봉인 운용,mechanic_core,hybrid,sound,,check,5,2,1,3,opening_lock,"[4, 5]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,0,0,0,3,핵심축만 남긴 정제형 / 초반 봉인 메커닉 반영
wind_serpent_d2_3,1,wind_serpent_d2_3__s1,울림 정제,capture_core,stimulate,sound,,raise,5,4,1,3,,,current_capture,main axis focus strengthens as the form devolves,0,0,0,0,5,핵심축만 남긴 정제형 / 현재 포획 핵심축 대응
wind_serpent_d2_3,2,wind_serpent_d2_3__s2,온기 유도,route_bridge,hybrid,temperature,,lower,2,3,1,3,,,next_unlock,bridge axis remains but side noise is pruned each stage,2,0,0,0,0,핵심축만 남긴 정제형 / 다음 루트 연결축 준비
wind_serpent_d2_3,3,wind_serpent_d2_3__s3,초반 봉인 운용,mechanic_core,hybrid,sound,,check,5,2,1,3,opening_lock,"[4, 5]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,0,0,0,3,핵심축만 남긴 정제형 / 초반 봉인 메커닉 반영
wind_serpent_d2_4,1,wind_serpent_d2_4__s1,울림 정제,capture_core,stimulate,sound,,raise,5,4,1,3,,,current_capture,main axis focus strengthens as the form devolves,0,0,0,0,5,핵심축만 남긴 정제형 / 현재 포획 핵심축 대응
wind_serpent_d2_4,2,wind_serpent_d2_4__s2,온기 유도,route_bridge,hybrid,temperature,,lower,2,3,1,3,,,next_unlock,bridge axis remains but side noise is pruned each stage,2,0,0,0,0,핵심축만 남긴 정제형 / 다음 루트 연결축 준비
wind_serpent_d2_4,3,wind_serpent_d2_4__s3,초반 봉인 운용,mechanic_core,hybrid,sound,,check,5,2,1,3,opening_lock,"[4, 5]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,0,0,0,3,핵심축만 남긴 정제형 / 초반 봉인 메커닉 반영
wind_serpent_d2_5,1,wind_serpent_d2_5__s1,울림 정제,capture_core,stimulate,sound,,raise,5,4,1,3,,,current_capture,main axis focus strengthens as the form devolves,0,0,0,0,5,핵심축만 남긴 정제형 / 현재 포획 핵심축 대응
wind_serpent_d2_5,2,wind_serpent_d2_5__s2,온기 유도,route_bridge,hybrid,temperature,,lower,2,3,1,3,,,next_unlock,bridge axis remains but side noise is pruned each stage,2,0,0,0,0,핵심축만 남긴 정제형 / 다음 루트 연결축 준비
wind_serpent_d2_5,3,wind_serpent_d2_5__s3,초반 봉인 운용,mechanic_core,hybrid,sound,,check,5,2,1,3,opening_lock,"[4, 5]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,0,0,0,3,핵심축만 남긴 정제형 / 초반 봉인 메커닉 반영
swamp_leech,1,swamp_leech__s1,빛 절삭,capture_core,stimulate,brightness,smell|humidity|temperature,raise,3,5,4,1,,,current_capture,main axis focus strengthens as the form devolves,1,-3,2,2,0,거친 다축형 / 현재 포획 핵심축 대응
swamp_leech,2,swamp_leech__s2,향 유도,route_bridge,hybrid,smell,sound|humidity,convert,1,4,3,1,,,next_unlock,bridge axis remains but side noise is pruned each stage,0,0,-1,1,1,거친 다축형 / 다음 루트 연결축 준비
swamp_leech,3,swamp_leech__s3,기생 흡수 운용,mechanic_core,hybrid,brightness,smell,check,3,3,2,1,drain_feast,"[3, 1]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,-2,1,0,0,거친 다축형 / 기생 흡수 메커닉 반영
swamp_leech_d1_0,1,swamp_leech_d1_0__s1,빛 절삭,capture_core,stimulate,brightness,smell|humidity,raise,5,4,3,2,,,current_capture,main axis focus strengthens as the form devolves,0,-5,3,3,0,불필요한 축 일부 제거 / 현재 포획 핵심축 대응
swamp_leech_d1_0,2,swamp_leech_d1_0__s2,향 유도,route_bridge,hybrid,smell,sound,convert,2,4,2,2,,,next_unlock,bridge axis remains but side noise is pruned each stage,0,0,-2,0,2,불필요한 축 일부 제거 / 다음 루트 연결축 준비
swamp_leech_d1_0,3,swamp_leech_d1_0__s3,기생 흡수 운용,mechanic_core,hybrid,brightness,smell,check,3,3,2,2,drain_feast,"[2, 1]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,-3,2,0,0,불필요한 축 일부 제거 / 기생 흡수 메커닉 반영
swamp_leech_d1_1,1,swamp_leech_d1_1__s1,빛 절삭,capture_core,stimulate,brightness,smell|humidity,raise,5,4,3,2,,,current_capture,main axis focus strengthens as the form devolves,0,-5,3,3,0,불필요한 축 일부 제거 / 현재 포획 핵심축 대응
swamp_leech_d1_1,2,swamp_leech_d1_1__s2,향 유도,route_bridge,hybrid,smell,sound,convert,2,4,2,2,,,next_unlock,bridge axis remains but side noise is pruned each stage,0,0,-2,0,2,불필요한 축 일부 제거 / 다음 루트 연결축 준비
swamp_leech_d1_1,3,swamp_leech_d1_1__s3,기생 흡수 운용,mechanic_core,hybrid,brightness,smell,check,3,3,2,2,drain_feast,"[2, 1]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,-3,2,0,0,불필요한 축 일부 제거 / 기생 흡수 메커닉 반영
swamp_leech_d1_2,1,swamp_leech_d1_2__s1,빛 절삭,capture_core,stimulate,brightness,smell|humidity,raise,5,4,3,2,,,current_capture,main axis focus strengthens as the form devolves,0,-5,3,3,0,불필요한 축 일부 제거 / 현재 포획 핵심축 대응
swamp_leech_d1_2,2,swamp_leech_d1_2__s2,향 유도,route_bridge,hybrid,smell,sound,convert,2,4,2,2,,,next_unlock,bridge axis remains but side noise is pruned each stage,0,0,-2,0,2,불필요한 축 일부 제거 / 다음 루트 연결축 준비
swamp_leech_d1_2,3,swamp_leech_d1_2__s3,기생 흡수 운용,mechanic_core,hybrid,brightness,smell,check,3,3,2,2,drain_feast,"[2, 1]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,-3,2,0,0,불필요한 축 일부 제거 / 기생 흡수 메커닉 반영
swamp_leech_d2_0,1,swamp_leech_d2_0__s1,빛 절삭,capture_core,stimulate,brightness,,lower,5,4,1,3,,,current_capture,main axis focus strengthens as the form devolves,0,-5,0,0,0,핵심축만 남긴 정제형 / 현재 포획 핵심축 대응
swamp_leech_d2_0,2,swamp_leech_d2_0__s2,향 유도,route_bridge,hybrid,smell,,raise,2,3,1,3,,,next_unlock,bridge axis remains but side noise is pruned each stage,0,0,-2,0,0,핵심축만 남긴 정제형 / 다음 루트 연결축 준비
swamp_leech_d2_0,3,swamp_leech_d2_0__s3,기생 흡수 운용,mechanic_core,hybrid,brightness,,check,3,2,1,3,drain_feast,"[2, 2]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,-3,0,0,0,핵심축만 남긴 정제형 / 기생 흡수 메커닉 반영
swamp_leech_d2_1,1,swamp_leech_d2_1__s1,빛 절삭,capture_core,stimulate,brightness,,lower,5,4,1,3,,,current_capture,main axis focus strengthens as the form devolves,0,-5,0,0,0,핵심축만 남긴 정제형 / 현재 포획 핵심축 대응
swamp_leech_d2_1,2,swamp_leech_d2_1__s2,향 유도,route_bridge,hybrid,smell,,raise,2,3,1,3,,,next_unlock,bridge axis remains but side noise is pruned each stage,0,0,-2,0,0,핵심축만 남긴 정제형 / 다음 루트 연결축 준비
swamp_leech_d2_1,3,swamp_leech_d2_1__s3,기생 흡수 운용,mechanic_core,hybrid,brightness,,check,3,2,1,3,drain_feast,"[2, 2]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,-3,0,0,0,핵심축만 남긴 정제형 / 기생 흡수 메커닉 반영
swamp_leech_d2_2,1,swamp_leech_d2_2__s1,빛 절삭,capture_core,stimulate,brightness,,lower,5,4,1,3,,,current_capture,main axis focus strengthens as the form devolves,0,-5,0,0,0,핵심축만 남긴 정제형 / 현재 포획 핵심축 대응
swamp_leech_d2_2,2,swamp_leech_d2_2__s2,향 유도,route_bridge,hybrid,smell,,raise,2,3,1,3,,,next_unlock,bridge axis remains but side noise is pruned each stage,0,0,-2,0,0,핵심축만 남긴 정제형 / 다음 루트 연결축 준비
swamp_leech_d2_2,3,swamp_leech_d2_2__s3,기생 흡수 운용,mechanic_core,hybrid,brightness,,check,3,2,1,3,drain_feast,"[2, 2]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,-3,0,0,0,핵심축만 남긴 정제형 / 기생 흡수 메커닉 반영
swamp_leech_d2_3,1,swamp_leech_d2_3__s1,빛 절삭,capture_core,stimulate,brightness,,lower,5,4,1,3,,,current_capture,main axis focus strengthens as the form devolves,0,-5,0,0,0,핵심축만 남긴 정제형 / 현재 포획 핵심축 대응
swamp_leech_d2_3,2,swamp_leech_d2_3__s2,향 유도,route_bridge,hybrid,smell,,raise,2,3,1,3,,,next_unlock,bridge axis remains but side noise is pruned each stage,0,0,-2,0,0,핵심축만 남긴 정제형 / 다음 루트 연결축 준비
swamp_leech_d2_3,3,swamp_leech_d2_3__s3,기생 흡수 운용,mechanic_core,hybrid,brightness,,check,3,2,1,3,drain_feast,"[2, 2]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,-3,0,0,0,핵심축만 남긴 정제형 / 기생 흡수 메커닉 반영
swamp_leech_d2_4,1,swamp_leech_d2_4__s1,빛 절삭,capture_core,stimulate,brightness,,lower,5,4,1,3,,,current_capture,main axis focus strengthens as the form devolves,0,-5,0,0,0,핵심축만 남긴 정제형 / 현재 포획 핵심축 대응
swamp_leech_d2_4,2,swamp_leech_d2_4__s2,향 유도,route_bridge,hybrid,smell,,raise,2,3,1,3,,,next_unlock,bridge axis remains but side noise is pruned each stage,0,0,-2,0,0,핵심축만 남긴 정제형 / 다음 루트 연결축 준비
swamp_leech_d2_4,3,swamp_leech_d2_4__s3,기생 흡수 운용,mechanic_core,hybrid,brightness,,check,3,2,1,3,drain_feast,"[2, 2]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,-3,0,0,0,핵심축만 남긴 정제형 / 기생 흡수 메커닉 반영
swamp_leech_d2_5,1,swamp_leech_d2_5__s1,빛 절삭,capture_core,stimulate,brightness,,lower,5,4,1,3,,,current_capture,main axis focus strengthens as the form devolves,0,-5,0,0,0,핵심축만 남긴 정제형 / 현재 포획 핵심축 대응
swamp_leech_d2_5,2,swamp_leech_d2_5__s2,향 유도,route_bridge,hybrid,smell,,raise,2,3,1,3,,,next_unlock,bridge axis remains but side noise is pruned each stage,0,0,-2,0,0,핵심축만 남긴 정제형 / 다음 루트 연결축 준비
swamp_leech_d2_5,3,swamp_leech_d2_5__s3,기생 흡수 운용,mechanic_core,hybrid,brightness,,check,3,2,1,3,drain_feast,"[2, 2]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",0,-3,0,0,0,핵심축만 남긴 정제형 / 기생 흡수 메커닉 반영
thunder_eel,1,thunder_eel__s1,습기 정제,capture_core,stimulate,humidity,temperature|smell|sound,raise,3,5,4,1,,,current_capture,main axis focus strengthens as the form devolves,-1,0,-1,3,1,거친 다축형 / 현재 포획 핵심축 대응
thunder_eel,2,thunder_eel__s2,온기 유도,route_bridge,hybrid,temperature,sound|brightness,convert,1,4,3,1,,,next_unlock,bridge axis remains but side noise is pruned each stage,1,-1,0,0,1,거친 다축형 / 다음 루트 연결축 준비
thunder_eel,3,thunder_eel__s3,과충전 운용,mechanic_core,hybrid,humidity,temperature,check,4,3,2,1,charge_burst,"[1, 4]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",-1,0,0,2,0,거친 다축형 / 과충전 메커닉 반영
thunder_eel_d1_0,1,thunder_eel_d1_0__s1,습기 정제,capture_core,stimulate,humidity,temperature|smell,raise,5,4,3,2,,,current_capture,main axis focus strengthens as the form devolves,-2,0,-2,5,0,불필요한 축 일부 제거 / 현재 포획 핵심축 대응
thunder_eel_d1_0,2,thunder_eel_d1_0__s2,온기 유도,route_bridge,hybrid,temperature,sound,convert,2,4,2,2,,,next_unlock,bridge axis remains but side noise is pruned each stage,2,0,0,0,1,불필요한 축 일부 제거 / 다음 루트 연결축 준비
thunder_eel_d1_0,3,thunder_eel_d1_0__s3,과충전 운용,mechanic_core,hybrid,humidity,temperature,check,3,3,2,2,charge_burst,"[1, 3]",mechanic_counter,"same mechanic, stronger params, cleaner axis expression",-1,0,0,3,0,불필요한 축 일부 제거 / 과충전 메커닉 반영
thunder_eel_d1_1,1,thunder_eel_d1_1__s1,습기 정제,capture_core,stimulate,humidity,temperature|smell,raise,5,4,3,2,,,current_capture,main axis focus strengthens as the form devolves,-2,0,-2,5,0,불필요한 축 일부 제거 / 현재 포획 핵심축 대응
thunder_eel_d1_1,2,thunder_eel_d1_1__s2,온기 유도,route_bridge,hybrid,temperature,sound,convert,2,4,2,2,,,next_unlock,bridge axis remains but side noise is pruned each stage,2,0,0,0,1,불필요한 축 일부 제거 / 다음 루트 연결축 준비
